confidence,name_similarity,match_type,ls_product_id,ls_name,ls_sku,brand,supplier,our_barcode,our_sku,our_name,Review,Reason
REVIEW,0.57,sku_match,de4f97d8-06cf-4fb8-93ee-a3dd7344387e,V-hem Tank - Plus (W-WMA-WLWT20XZJ7-LIG-3X),W-WMA-WLWT20XZJ7-RED-3X,,Westmoor Manufacturing,194648903431,W-WMA-WLWT20XZJ7-RED-3X,V-hem Tank - Plus,ok,
REVIEW,0.1,sku_match,8e39c265-761b-4367-8db1-b9d642c3427d,"Veil Men's 11"" Wide Square Toe Roper (M-BHS-DH5387-THO-10.5-EE)",M-BHS-DH5387-TR-11.5-D,,,749186503096,M-BHS-DH5387-TR-11.5-D,Phantom Rider Veil,,
REVIEW,0.11,sku_match,2a12cc16-aa65-425e-abf2-6a0a2efd52df,"Veil Men's 11"" Wide Square Toe Roper (M-BHS-DH5387-THO-10.5-EE)",M-BHS-DH5387-THO-14-D,,,749186503126,M-BHS-DH5387-THO-14-D,Double-H Veil,,
REVIEW,0.11,sku_match,5ec1dbed-14aa-46a2-9643-6884b01f24e4,"Veil Men's 11"" Wide Square Toe Roper (M-BHS-DH5387-THO-10.5-EE)",M-BHS-DH5387-TR-13-D,,,749186503119,M-BHS-DH5387-TR-13-D,Double-H Veil,,
REVIEW,0.6,sku_match,bd586bd1-98da-4a76-93e0-1821133c6039,"Vengeance Men's 12"" Waterproof U Toe Work Western Boots (M-BHS-DH5427-NEU-13-D) [M-BHS-DH5427-NEU-13-D]",M-BHS-DH5427-NEU-13-D,,,749186509692,M-BHS-DH5427-NEU-13-D,"Vengeance Men's 12"" Waterproof U Toe Western",,
REVIEW,0.44,sku_match,38b9cb13-1562-4cda-9e70-09d23aad35d1,Wallaby Hat (A-OTC-1320-BRN-XL),A-OTC-1320-BRN-XL,,,089043351003,A-OTC-1320-BRN-XL,Outback Wallaby Hat,,
REVIEW,0.38,sku_match,5513302c-b137-459d-9150-7c64e7c12522,Wichita (K-SMB-3056C-RW-10-NA),K-SMB-3056C-RW-10-NA,,,196120030130,K-SMB-3056C-RW-10-NA,Wichita,,
REVIEW,0.52,sku_match,78833852-98d8-456a-a96a-8b5fd165cf59,Women's Chukka Driving Moc (W-GEN-WDM0162-SHI-6-M) [W-GEN-WDM0162-SHI-6-M],W-GEN-WDM0162-SHI-6-M,,,884882798626,W-GEN-WDM0162-SHI-6-M,Women's Chukka Driving Moc,,
REVIEW,0.12,sku_match,2a4d7e34-079d-498f-9284-689aa2440fd8,Women's Taupe-beige Python Embroidery Wide Square Toe Cowboy Boot - B5007 (W-COR-B5007-TAU-6-M) [W-COR-B5007-TAU-6-M],W-COR-B5007-TAU-6-M,,Corral Boots Company LLC,193109785968,W-COR-B5007-TAU-6-M,Corral B5007,ok,
REVIEW,0.31,sku_match,98ad0f42-fc68-44b5-a91f-141ab95fa86c,Work Gloves (M-ARI-H2111401-L-BLA-L) [M-ARI-H2111401-L-BLA-L],M-ARI-H2111401-L-BLA-L,,,701340176478,M-ARI-H2111401-L-BLA-L,Work Gloves,,
REVIEW,0.31,sku_match,5ff9089d-f4bc-4484-bf44-b4133554e11a,Work Gloves (M-ARI-H2111401-S-BLA-S) [M-ARI-H2111401-S-BLA-S],M-ARI-H2111401-S-BLA-S,,,701340176454,M-ARI-H2111401-S-BLA-S,Work Gloves,,
REVIEW,0.25,sku_match,8c3fdf1c-548b-43ff-9131-d9fab985e957,Wrangler Women's Dark Wash Long Sleeve Pearl Snap Denim Western Shirt (W-GEN-10LW7007D-M),W-KON-10LW7007D-DEN-XXL,,,191683255785,W-KON-10LW7007D-DEN-XXL,Wrangler Retro,,
REVIEW,0.27,sku_match,a92dac8e-16ed-4789-b1c2-cf89fc59ac26,Wrangler® Western Casuals - Flat Front - 00096 (LT-00096),LT-00096,,,032687194642,LT-00096,Card 00096,,
REVIEW,0.11,sku_match,eae635c7-e5b2-4ed8-97e0-bf1cd5e8b772,"Zenon Men's 11"" Waterproof Composite Toe Roper (M-BHS-DH5366-CUM-11.5-EE)",M-BHS-DH5366-CUM-12-D,,,749186490945,M-BHS-DH5366-CUM-12-D,Phantom Rider Zenon,,
REVIEW,0.58,sku_match,0675cdda-8d26-4c51-b66a-8ffeff0db301,3D Logo 2.0 Hood (K-ARI-10043881-NAV-S),K-ARI-10043881-NAV-S,Ariat,,195696443184,K-ARI-10043881-NAV-S,3D Logo 2.0 Hood,,
REVIEW,0.58,sku_match,7ab3e6b7-0923-49d3-b5f4-f5e336aa9094,3D Logo 2.0 Hoodie (K-ARI-10043381-NAV-M/10),K-ARI-10043381-NAV-M/10,Ariat,,195696443191,K-ARI-10043381-NAV-M/10,3D Logo 2.0 Hoodie,,
REVIEW,0.58,sku_match,62696c54-20bf-4671-8a6f-0cb0cbb7a7cd,Ariat Baseball Hat (A-ARI-A300032004-RED-US),A-ARI-A300032004-RED-US,Ariat,,701340706095,A-ARI-A300032004-RED-US,Ariat Baseball Hat,,
REVIEW,0.4,sku_match,b78c47ad-c156-4fc9-8ebd-47bf03021382,Ariat Hilo Shoes,K-ARI-10053643-CA-13-M,Ariat,,197318225055,K-ARI-10053643-CA-13-M,Hilo,,
REVIEW,0.09,sku_match,d03f80ac-cf18-4fd5-9d80-ea0a16195d94,Ariat Kids Shoes (K-ARI-10061122-GD-1-M),K-ARI-10061122-GD-1-M,Ariat,Ariat,197318483967,K-ARI-10061122-GD-1-M,Hilo,,
REVIEW,0.41,sku_match,b1b80607-e432-413c-8028-a0c70a9d2256,Ariat M4 Relaxed Boot Cut Jeans (M-ARI-10016221-CAR-31-32),M-ARI-10016221-CAR-31-32,Ariat,,884849916648,M-ARI-10016221-CAR-31-32,Ariat Rebar M4 Jeans,,
REVIEW,0.34,sku_match,c02997c0-63c3-4b39-9e82-0c8ff7c93f56,Ariat M4 Relaxed Boot Cut Jeans (M-ARI-10016221-CAR-31-32),M-ARI-10016221-CAR-32-36,Ariat,,884849916858,M-ARI-10016221-CAR-32-36,Ariat Rebar M4 Work Pants,,
REVIEW,0.43,sku_match,f55cfea4-8a7d-47c3-82a1-2d64a0034d1b,Ariat Mens Cap Snap Back Red Patch Black (A-ARI-A300094401),A-ARI-A300094401,Ariat,,701340803831,A-ARI-A300094401,Ariat A300094401,,
REVIEW,0.49,sku_match,a00d0686-1445-4e88-811f-1a2ba593c5e3,Ariat REAL Mid Rise Straight Jeans (W-ARI-10024300-DRE-32-S) [W-ARI-10024300-DRE-32-S],W-ARI-10024300-DRE-32-S,Ariat,,889359652104,W-ARI-10024300-DRE-32-S,Ariat Mid Rise Straight Leg Jeans,,
REVIEW,0.59,sku_match,c9be415b-5e46-43c0-b945-d465fefe1173,Ariat REAL Perfect Rise Boot Cut (A-ARI-10041063-33-R) [A-ARI-10041063-33-R],A-ARI-10041063-33-R,Ariat,,195696195502,A-ARI-10041063-33-R,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.59,sku_match,fb08bebf-9366-4313-b86f-cae79322f1a5,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-26-R) [W-ARI-10041063-26-R],W-ARI-10041063-26-R,Ariat,,195696195434,W-ARI-10041063-26-R,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.59,sku_match,cb818713-e479-4f1a-98ec-c697250bf8b5,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-26-S) [W-ARI-10041063-26-S],W-ARI-10041063-26-S,Ariat,,195696195335,W-ARI-10041063-26-S,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.54,sku_match,39e632fe-ba0a-498b-b1c1-bf24904dc42f,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-28-R) [W-ARI-10041063-28-R],W-ARI-10041063-28-R,Ariat,,195696195458,W-ARI-10041063-28-R,Ariat Real Arrow Fit Perfect Rise Boot Cut,,
REVIEW,0.59,sku_match,a3e5583f-7eb6-43e9-872f-06621ee0b5c7,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-28-S) [W-ARI-10041063-28-S],W-ARI-10041063-28-S,Ariat,,195696195359,W-ARI-10041063-28-S,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.59,sku_match,d09fc98f-0d3f-4aa3-9359-18d4c82f8c8e,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-29-R) [W-ARI-10041063-29-R],W-ARI-10041063-29-R,Ariat,,195696195465,W-ARI-10041063-29-R,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.58,sku_match,2ecc845e-2094-4d5b-b7a8-7c968fb91177,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-29-XL) [W-ARI-10041063-29-XL],W-ARI-10041063-29-XL,Ariat,,195696195786,W-ARI-10041063-29-XL,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.6,sku_match,5fd412c5-9996-4ae9-8baf-b162d1101e4e,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-L) [W-ARI-10041063-30-L],W-ARI-10041063-30-L,Ariat,,195696195632,W-ARI-10041063-30-L,Ariat REAL Perfect Rise Boot Cut Jeans,,
REVIEW,0.59,sku_match,4d538caa-19d0-45ea-b707-705a3db8ea12,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-S) [W-ARI-10041063-30-S],W-ARI-10041063-30-S,Ariat,,195696195373,W-ARI-10041063-30-S,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.58,sku_match,6e5c53b0-1b98-4502-a6ba-9a708955df25,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-30-XL) [W-ARI-10041063-30-XL],W-ARI-10041063-30-XL,Ariat,,195696195793,W-ARI-10041063-30-XL,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.6,sku_match,79f8cf0d-ff71-47cf-b277-3841c57b47ac,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-31-R) [W-ARI-10041063-31-R],W-ARI-10041063-31-R,Ariat,,195696195489,W-ARI-10041063-31-R,Ariat REAL Perfect Rise Boot Cut Jeans,,
REVIEW,0.59,sku_match,aab473fc-14aa-41a1-bba6-620f464b78bf,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-R) [W-ARI-10041063-32-R],W-ARI-10041063-32-R,Ariat,,195696195496,W-ARI-10041063-32-R,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.29,sku_match,a270d09f-53a0-4387-840a-1d8a184206c8,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-S) [W-ARI-10041063-32-S],W-ARI-10041063-32-S,Ariat,,195696195397,W-ARI-10041063-32-S,Ariat Real Nashville,,
REVIEW,0.31,sku_match,a63e4f1f-2047-4a5b-ba09-7a7d3ff20659,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-32-XL) [W-ARI-10041063-32-XL],W-ARI-10041063-32-XL,Ariat,,195696195816,W-ARI-10041063-32-XL,Ariat Real Nashville,,
REVIEW,0.59,sku_match,8b3c4b08-7bbb-481c-9994-46428cd4643d,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-33-S) [W-ARI-10041063-33-S],W-ARI-10041063-33-S,Ariat,,195696195403,W-ARI-10041063-33-S,Ariat R.E.A.L. Perfect Rise Boot Cut Jeans,,
REVIEW,0.59,sku_match,a6543665-0a63-45bb-90b7-82fb2bf2dda1,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-34-L) [W-ARI-10041063-34-L],W-ARI-10041063-34-L,Ariat,,195696195670,W-ARI-10041063-34-L,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.59,sku_match,91e9adf5-8863-47fb-a42c-2c6397507655,Ariat REAL Perfect Rise Boot Cut (W-ARI-10041063-34-S) [W-ARI-10041063-34-S],W-ARI-10041063-34-S,Ariat,,195696195410,W-ARI-10041063-34-S,Ariat REAL Perfect Rise Boot Cut,,
REVIEW,0.47,sku_match,c130a09b-c53d-4ae8-b88f-d632c1d46099,Ariat Rebar M4 Relaxed Boot Cut Jeans (M-ARI-10016220-36-38),M-ARI-10016220-46-34,Ariat,,192904672138,M-ARI-10016220-46-34,Ariat Rebar M4 Work Pants,,
REVIEW,0.53,sku_match,365ecbd9-e509-42c6-8358-7c4b31cae344,Ariat Rebar M7 Pants (M-ARI-10036734-FIE-32-36),M-ARI-10036734-FIE-32-36,Ariat,,duplicate1,M-ARI-10036734-FIE-32-36,Ariat Rebar Pants,Do Not Use,Duplicate
REVIEW,0.59,sku_match,48340040-957d-4dca-a9b1-b52a6b3e5ed2,Ariat Women's Hilo (W-ARI-10061342-SIL-6-B),W-ARI-10061342-SIL-6-B,Ariat,,197318475535,W-ARI-10061342-SIL-6-B,Ariat Women's Hilo,,
REVIEW,0.39,sku_match,9af7eff8-2015-463b-846c-0e9a889bbcd9,Ariat Work Rebar M7 Slim Fit Straight Leg (M-ARI-10041080-BLA-30-34),M-ARI-10041080-BLA-32-36,Ariat,,195696205454,M-ARI-10041080-BLA-32-36,Ariat Rebar M7 Pants,,
REVIEW,0.57,sku_match,16f367a6-ca63-4f35-9f69-7c0fd402b304,Ariat Youth Shirt (K-ARI-10042235-BLA-M/10),K-ARI-10042235-BLA-M/10,Ariat,,195696305420,K-ARI-10042235-BLA-M/10,Ariat Youth Shirt,,
REVIEW,0.54,sku_match,e341501f-735a-4183-986a-2b16b2cbb701,Big Rig Comp Toe (M-ARI-10033966-I-12-EEEE),M-ARI-10033966-IS-18-EE,Ariat,,192904523089,M-ARI-10033966-IS-18-EE,Big Rig Comp Toe,ok,
REVIEW,0.58,sku_match,f929a833-4cb8-4a6f-97e1-ca56c501fec9,Big Rig H2O Comp Toe (M-ARI-10033993-DBR-12-EEEE),M-ARI-10033993-DBR-12-EEEE,Ariat,,192904521894,M-ARI-10033993-DBR-12-EEEE,Big Rig H2O Comp Toe,,
REVIEW,0.5,sku_match,043aa2fd-607a-4473-8d5b-3c16dc3531f5,Booted Logo Hoodie (W-ARI-10062734-BLA-3X),W-ARI-10062734-BLA-XXL,Ariat,,197318608407,W-ARI-10062734-BLA-XXL,Boot Logo Hood,,
REVIEW,0.51,sku_match,6d15e53f-964e-4f3e-8037-3872e3b2720c,Fatbaby Saddle (W-ARI-10000860-RUS-9.5-C),W-ARI-10000860-RUS-7-C,Ariat,,889359861032,W-ARI-10000860-RUS-7-C,Fatbaby Saddle,,
REVIEW,0.51,sku_match,815760c9-8662-40c7-9a73-4b6fc015a879,Fatbaby Saddle (W-ARI-10000860-RUS-9.5-C),W-ARI-10000860-RUS-9.5-C,Ariat,,889359861087,W-ARI-10000860-RUS-9.5-C,Fatbaby Saddle,,
REVIEW,0.57,sku_match,af0dae8c-4eb4-4ba0-b1b3-934fa486d4de,Heartland SS Tee (W-ARI-10046317-DEE-1X),W-ARI-10046317-DEE-1X,Ariat,,195696646462,W-ARI-10046317-DEE-1X,Heartland SS Tee,,
REVIEW,0.24,sku_match,33ce8baf-e04d-49f4-8690-1982bd4d46c6,Hilo (K-ARI-10040250-WAS-1-NA),K-ARI-10040250-WAS-3-M,Ariat,,195696087500,K-ARI-10040250-WAS-3-M,Hilo,,
REVIEW,0.24,sku_match,2a41c9fb-80ca-4969-b417-e0ee24b2dafe,Hilo (K-ARI-10040250-WAS-1-NA),K-ARI-10040250-WAS-1-NA,Ariat,,195696087487,K-ARI-10040250-WAS-1-NA,Hilo,,
REVIEW,0.24,sku_match,91e5d97d-9855-485b-892d-f4039497a027,Hilo (K-ARI-10040250-WAS-1-NA),K-ARI-10040250-WAS-2-M,Ariat,,195696087494,K-ARI-10040250-WAS-2-M,Hilo,,
REVIEW,0.24,sku_match,d6932840-19fe-4bdc-8d5d-b12a6b7a7302,Hilo (K-ARI-10040250-WAS-1-NA),K-ARI-10040250-WAS-8-M,Ariat,,195696087425,K-ARI-10040250-WAS-8-M,Hilo,,
REVIEW,0.59,sku_match,a92d9590-bbbe-437b-a6dc-8ff82d4bc441,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XL,Ariat,,197318906114,W-ARI-10073655-BOO-XL,Homestyle LS Shirt,,
REVIEW,0.59,sku_match,b040eb2e-0078-4e1c-8a78-a3d40a1f472c,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-L,Ariat,,197318906077,W-ARI-10073655-BOO-L,Homestyle LS Shirt,,
REVIEW,0.59,sku_match,28fb289a-d03f-4300-b1ea-70ebcbc2a18a,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-S,Ariat,,197318906091,W-ARI-10073655-BOO-S,Homestyle LS Shirt,,
REVIEW,0.59,sku_match,fd809d1b-c043-428b-b290-924b31b51ae9,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-M,Ariat,,197318906107,W-ARI-10073655-BOO-M,Homestyle LS Shirt,,
REVIEW,0.59,sku_match,dcb2503d-9bd4-4ba7-8995-4cb698730a60,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XXL,Ariat,,197318906121,W-ARI-10073655-BOO-XXL,Homestyle LS Shirt,,
REVIEW,0.59,sku_match,2889842f-18b2-4ac7-b016-6732eaa07889,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XS,Ariat,,197318906084,W-ARI-10073655-BOO-XS,Homestyle LS Shirt,,
REVIEW,0.47,sku_match,5e4840e3-e32b-4995-b488-34130985fe96,Lil' Stompers (K-ARI-A442000444-ANA-00-NA),K-ARI-A442000444-ANA-00-NA,Ariat,,701340643208,K-ARI-A442000444-ANA-00-NA,Lil' Stompers,,
REVIEW,0.47,sku_match,9aad3015-e8b0-4fee-b9bf-a3af6f6d6d91,Lil' Stompers (K-ARI-A442000908-ROS-00-NA),K-ARI-A442000908-ROS-4-NA,Ariat,,701340677845,K-ARI-A442000908-ROS-4-NA,Lil' Stompers,,
REVIEW,0.47,sku_match,d45e046d-afb0-4930-a5ee-c9b745704738,Lil' Stompers (K-ARI-A442000908-ROS-00-NA),K-ARI-A442000908-ROS-00-NA,Ariat,,701340677807,K-ARI-A442000908-ROS-00-NA,Lil' Stompers,,
REVIEW,0.31,sku_match,8703d8a0-208d-444f-9fad-2a0c38304996,Lil' Stompers (K-ARI-A442001702-FLO-00-NA) [K-ARI-A442001702-FLO-00-NA],K-ARI-A442001702-FLO-00-NA,Ariat,,701340705173,K-ARI-A442001702-FLO-00-NA,Lil' Stompers,,
REVIEW,0.35,sku_match,983d5682-42ef-4640-8072-d515701e09fa,MNS BIG RIG H2O DRK BRN/DSTSD BRN (M-ARI-10033991-DBR-10.5-EEEE),M-ARI-10033991-DBR-10.5-EEEE,Ariat,,192904522181,M-ARI-10033991-DBR-10.5-EEEE,Big Rig H20 Boots,,
REVIEW,0.29,sku_match,02221de7-9675-47da-a97b-6b7dfa7c1235,MNS BIG RIG H2O DRK BRN/DSTSD BRN (M-ARI-10033991-DBR-10.5-EEEE),M-ARI-10033991-DBR-13-EEEE,Ariat,,192904522228,M-ARI-10033991-DBR-13-EEEE,Big Rig H2O,,
REVIEW,0.29,sku_match,1132c8bb-b88f-4211-8604-a8fe2c9b58ca,MNS BIG RIG H2O DRK BRN/DSTSD BRN (M-ARI-10033991-DBR-10.5-EEEE),M-ARI-10033991-DBR-12-EEEE,Ariat,,192904522211,M-ARI-10033991-DBR-12-EEEE,Big Rig H20,,
REVIEW,0.31,sku_match,15d5afbb-7f11-4a89-a18b-4d33175a6342,MNS INTREPID VENTTEK CT CCO BRN/ORG (M-ARI-10020072-10-EE),M-ARI-10020072-10-EE,Ariat,,889359268084,M-ARI-10020072-10-EE,Ariat 10020072,,
REVIEW,0.28,sku_match,cea3ef78-5c9d-42cf-be1f-f41da23bccaa,MNS SIERRA PUNCTURE RESISTANT ST RTH/BLK [M-ARI-10012948-9.5-EE],M-ARI-10012948-9.5-EE,Ariat,,884849671566,M-ARI-10012948-9.5-EE,Ariat 10012948,,
REVIEW,0.43,sku_match,ec678a9d-5ba5-4476-9595-7bdf19c6da9a,MNS WESTERN BIG RIG BLK DRTN (M-ARI-10063870-BLA-14-EE),M-ARI-10063870-BLA-10.5-EE,Ariat,,197318662201,M-ARI-10063870-BLA-10.5-EE,Western Big Rig,,
REVIEW,0.43,sku_match,48801c08-f63d-4938-9921-ecbd0404b728,MNS WESTERN BIG RIG BLK DRTN (M-ARI-10063870-BLA-14-EE),M-ARI-10063870-BLA-12-EE,Ariat,,197318662232,M-ARI-10063870-BLA-12-EE,Western Big Rig,,
REVIEW,0.32,sku_match,1560b4c7-55d1-4eb7-91cd-5ce467012ced,MNS WESTERN BIG RIG BLK DRTN (M-ARI-10063870-BLA-14-EE),M-ARI-10063870-BLA-15-EE,Ariat,,197318662263,M-ARI-10063870-BLA-15-EE,Ariat 10063870,,
REVIEW,0.43,sku_match,16e39733-29e6-4925-91d5-2202ef29d2df,MNS WESTERN BIG RIG BLK DRTN (M-ARI-10063870-BLA-14-EE),M-ARI-10063870-BLA-14-EE,Ariat,,197318662256,M-ARI-10063870-BLA-14-EE,Western Big Rig,,
REVIEW,0.32,sku_match,c5cd70e6-2c30-4e3a-ae7c-61529cc6f16a,MNS WESTERN BIG RIG BLK DRTN (M-ARI-10063870-BLA-14-EE),M-ARI-10063870-BLA-16-EE,Ariat,,197318662270,M-ARI-10063870-BLA-16-EE,Ariat 10063870,,
REVIEW,0.57,sku_match,9989a9da-228c-4a14-9673-18a3ba5f5acd,Quickdraw VentTEK (K-ARI-10027306-DS-9.5-M),K-ARI-10027306-DS-9.5-M,Ariat,,889359890513,K-ARI-10027306-DS-9.5-M,Quickdraw VentTEK,,
REVIEW,0.57,sku_match,5b5acd28-9673-4c41-b059-f1222857581d,Rebar Cottonstrong American Outdr SS Tee (M-ARI-10043828-HEA-XXL-TALL) [M-ARI-10043828-HEA-XXL-TALL],M-ARI-10043828-HEA-XXL-TALL,Ariat,,095696431488,M-ARI-10043828-HEA-XXL-TALL,Rebar Cottonstrong American Outdr SS Tee,,
REVIEW,0.54,sku_match,bd55a3ca-8622-4b1f-8590-55d998aea3f6,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-7.5-B,Ariat,,197318957789,W-ARI-10074322-AGE-7.5-B,Round Up Remuda,,
REVIEW,0.54,sku_match,e9714907-85f8-437c-ab81-17f2dd88ec4a,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-9-C,Ariat,,197318957918,W-ARI-10074322-AGE-9-C,Round Up Remuda,,
REVIEW,0.54,sku_match,7f86f623-cee6-4248-add6-13d99782926d,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-11-B,Ariat,,197318957840,W-ARI-10074322-AGE-11-B,Round Up Remuda,,
REVIEW,0.54,sku_match,a7a67e51-9be0-412c-b28d-480f1057d143,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-GEN-10074322-AGE-9.5-B,Ariat,,197318957826,W-GEN-10074322-AGE-9.5-B,Round Up Remuda,,
REVIEW,0.54,sku_match,ec6b533e-af97-4d12-8a3e-716baaaa7f71,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-9-B,Ariat,,197318957819,W-ARI-10074322-AGE-9-B,Round Up Remuda,,
REVIEW,0.54,sku_match,b2c5ca8c-8fa5-4cec-9f5d-452ffa709e34,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-7-B,Ariat,,197318957772,W-ARI-10074322-AGE-7-B,Round Up Remuda,,
REVIEW,0.54,sku_match,77e0fefd-f834-4cbe-9e6f-ae287735403a,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-8-C,Ariat,,197318957895,W-ARI-10074322-AGE-8-C,Round Up Remuda,,
REVIEW,0.54,sku_match,0ee5a865-7d69-4093-8668-ddb3c0e2ae39,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-10-B,Ariat,,197318957833,W-ARI-10074322-AGE-10-B,Round Up Remuda,,
REVIEW,0.54,sku_match,66b963fe-f77d-49f2-9233-b514f4fa4701,Round Up Remuda (W-ARI-10074322-AGE-10-B),W-ARI-10074322-AGE-10-NA,Ariat,,197318957932,W-ARI-10074322-AGE-10-NA,Round Up Remuda,,
REVIEW,0.51,sku_match,fbb9f101-6e57-428c-9a97-1a15c4808b20,Round Up Remuda (W-ARI-197318957796-AGE-8-B),W-ARI-197318957796-AGE-8-B,Ariat,,197318957796,W-ARI-197318957796-AGE-8-B,Round Up Remuda,,
REVIEW,0.59,sku_match,6f08ce96-d455-4992-b300-3bdd6ff96724,Selene Driving Moc (W-ARI-10061291-CHE-7-B),W-ARI-10061291-CHE-7-B,Ariat,,197318491153,W-ARI-10061291-CHE-7-B,Selene Driving Moc,,
REVIEW,0.59,sku_match,ff403725-115e-447c-ad62-0a2ddb26251f,Selene Driving Moc (W-ARI-10061291-CHE-7-B),W-ARI-10061291-CHE-6.5-B,Ariat,,197318491146,W-ARI-10061291-CHE-6.5-B,Selene Driving Moc,,
REVIEW,0.59,sku_match,e021d3da-fb14-4f56-b755-8ef8eb6a77ee,Selene Driving Moc (W-ARI-10061292-HOT-7-B),W-ARI-10061292-HOT-7-B,Ariat,,197318491030,W-ARI-10061292-HOT-7-B,Selene Driving Moc,,
REVIEW,0.59,sku_match,b9436627-81ee-4a8a-a1ae-5fedd9030b7b,Selene Driving Moc (W-ARI-10061294-CAR-7-B),W-ARI-10061294-CAR-6.5-B,Ariat,,197318490903,W-ARI-10061294-CAR-6.5-B,Selene Driving Moc,,
REVIEW,0.59,sku_match,a00db949-3d7c-41d3-bb32-675b11e2c148,Selene Driving Moc (W-ARI-10061294-CAR-7-B),W-ARI-10061294-CAR-7-B,Ariat,,197318490910,W-ARI-10061294-CAR-7-B,Selene Driving Moc,,
REVIEW,0.31,sku_match,fe82f114-a39a-44eb-8ee7-5440f0c0a3fb,Skylar (W-ARI-10061133-GRA-6.5-B),W-ARI-10061133-GRA-6.5-B,Ariat,,197318481482,W-ARI-10061133-GRA-6.5-B,Skylar,ok,
REVIEW,0.52,sku_match,548d73eb-35a1-4a8e-a84b-f3f4f7ab4b48,Solado VentTEK (M-ARI-10027203-BLA-10-D),M-ARI-10027203-BLA-10-D,Ariat,,889359874216,M-ARI-10027203-BLA-10-D,Solado VentTEK,,
REVIEW,0.59,sku_match,d89a8c5d-0179-4672-8468-4fe79b71e1f8,Sport Big Country (M-ARI-10044562-T-16-D),M-ARI-10044562-TB-11.5-D,Ariat,,10044562,M-ARI-10044562-TB-11.5-D,Sport Big Country,Do Not Use,Bad UPC
REVIEW,0.59,sku_match,775d869d-b526-4156-85b1-97e857dd29e4,Sport Big Country (M-ARI-10044562-T-16-D),M-ARI-10044562-TB-14-D,Ariat,,195696535483,M-ARI-10044562-TB-14-D,Sport Big Country,,
REVIEW,0.53,sku_match,644c5f5e-3504-4da2-9309-fa079fefaffd,Sport Patriot (M-ARI-10019959-AS-14-D),M-ARI-10019959-AS-15-EE,Ariat,,889359860646,M-ARI-10019959-AS-15-EE,Sport Patriot Boots,,
REVIEW,0.51,sku_match,fed02fc6-1eee-44b3-8b65-de97c9d24ba0,Sport Patriot (M-ARI-10019959-AS-14-D),M-ARI-10019959-AS-16-D,Ariat,,889359924270,M-ARI-10019959-AS-16-D,Sport Patriot,,
REVIEW,0.51,sku_match,a105e3a8-1dae-42c9-a859-ac3cd00efeb5,Sport Patriot (M-ARI-10019959-AS-14-D),M-ARI-10019959-AS-14-D,Ariat,,889359498139,M-ARI-10019959-AS-14-D,Sport Patriot,,
